_RAJ2000;_DEJ2000;RAJ2000;e_RAJ2000;DEJ2000;e_DEJ2000;Sp;e_Sp;St;e_St;MajAxis;MinAxis;PA;dMajAxis;dMinAxis;dPA;Mosaic;Nm;Xpos;Ypos;MGPS;E
91.9787083;-60.53072220000001;06 07 54.89;1.5;-60 31 50.60;1.7;1392.0;41.8;1400.0;42.0;52.0;46.3;63.9;0.0;0.0;     ;J0600M60;1;386.5;456.5;;
92.09625;-80.1231667;06 08 23.10;1.5;-80 07 23.40;1.7;577.9;17.4;657.5;26.4;49.4;47.3;78.7;20.4;0.0; 81.4;J0600M80;1;587.3;652.2;;
92.2035417;-54.946;06 08 48.85;1.5;-54 56 45.60;1.7;501.9;15.1;506.6;15.3;54.3;47.3;118.3;0.0;0.0;     ;J0600M56;1;290.9;865.5;;
92.2190833;-42.3767778;06 08 52.58;1.5;-42 22 36.40;1.7;489.4;14.7;524.9;15.8;64.8;57.1;140.2;0.0;0.0;     ;J0600M44;2;168.6;854.0;;
92.259625;-42.9623611;06 09 02.31;1.5;-42 57 44.50;1.7;537.6;16.2;580.0;17.5;67.0;48.7;161.7;0.0;0.0;     ;J0600M44;2;164.0;720.7;;
92.462625;-40.085583299999996;06 09 51.03;1.5;-40 05 08.10;1.7;690.0;20.8;729.4;22.0;70.0;53.4;124.8;0.0;0.0;     ;J0600M40;2;88.6;430.5;;
92.5472083;-72.80372220000001;06 10 11.33;1.5;-72 48 13.40;1.7;590.8;17.8;601.8;18.1;47.3;46.4;129.7;0.0;0.0;     ;J0600M72;1;458.6;414.9;;
92.5565;-74.53275;06 10 13.56;1.5;-74 31 57.90;1.7;1651.0;49.6;1816.0;71.9;51.0;45.0;177.8;21.3;0.0;177.2;J0600M76;1;481.9;1145.2;;
92.601875;-71.32125;06 10 24.45;1.5;-71 19 16.50;1.7;438.9;13.2;457.5;13.8;48.2;46.1;139.0;0.0;0.0;     ;J0600M72;1;432.4;875.7;;
92.6767083;-77.8770833;06 10 42.41;1.5;-77 52 37.50;1.7;552.7;16.6;630.0;24.8;51.9;45.9;61.3;25.4;0.0; 65.9;J0645M76;3;1292.1;46.6;;
92.93;-66.40836110000001;06 11 43.20;1.5;-66 24 30.10;1.7;504.7;15.2;661.3;24.5;60.0;47.8;116.8;39.0;0.0;111.8;J0600M68;1;321.4;1128.5;;
93.0710417;-45.3683889;06 12 17.05;1.5;-45 22 06.20;1.7;566.4;17.0;583.1;17.5;64.8;51.6;129.2;0.0;0.0;     ;J0620M44;1;1148.4;175.3;;
93.0825;-55.7393333;06 12 19.80;1.5;-55 44 21.60;1.7;569.2;17.1;580.1;17.5;54.3;48.4;127.3;0.0;0.0;     ;J0624M56;2;1242.3;646.3;;
93.1230417;-31.6496667;06 12 29.53;1.5;-31 38 58.80;1.7;612.6;18.5;612.7;18.5;84.9;56.5;45.2;0.0;0.0;     ;J0618M32;1;1088.6;433.5;;
93.1593333;-80.75402779999999;06 12 38.24;1.5;-80 45 14.50;1.7;821.5;24.7;914.5;36.9;49.0;46.7;72.4;19.3;0.0; 76.3;J0700M80;2;1323.2;388.8;;
93.35;-42.306972200000004;06 13 24.00;1.5;-42 18 25.10;1.7;649.9;19.5;650.2;19.6;64.8;45.0;89.3;0.0;0.0;     ;J0620M44;1;1104.3;872.1;;
93.377625;-47.4545;06 13 30.63;1.5;-47 27 16.20;1.7;1318.0;39.6;1318.0;39.6;60.6;48.4;21.2;0.0;0.0;     ;J0620M48;1;1064.0;653.9;;
93.3913333;-47.4605278;06 13 33.92;1.5;-47 27 37.90;1.7;546.0;16.5;546.1;16.5;60.6;48.9;55.3;0.0;0.0;     ;J0620M48;1;1060.9;652.4;;
93.6318333;-47.0593333;06 14 31.64;1.5;-47 03 33.60;1.7;564.1;17.0;660.0;19.9;60.6;52.9;82.0;0.0;0.0;     ;J0620M48;1;1010.0;750.8;;
93.6554167;-47.2718333;06 14 37.30;1.5;-47 16 18.60;1.7;578.7;17.4;887.1;33.1;71.7;59.2;66.9;54.6;0.0; 78.5;J0620M48;1;1003.6;699.2;;
93.698125;-43.1190833;06 14 47.55;1.5;-43 07 08.70;1.7;571.6;17.2;665.6;20.1;68.6;49.6;85.0;0.0;0.0;     ;J0620M44;1;1016.0;688.6;;
93.707;-42.497472200000004;06 14 49.68;1.5;-42 29 50.90;1.7;465.5;14.1;465.6;14.1;64.8;53.5;29.6;0.0;0.0;     ;J0620M44;1;1017.0;829.9;;
93.750625;-58.0293611;06 15 00.15;1.5;-58 01 45.70;1.7;462.4;13.9;462.5;13.9;54.3;48.5;145.6;0.0;0.0;     ;J0600M56;4;55.5;19.9;;
93.7722917;-82.621;06 15 05.35;1.5;-82 37 15.60;1.7;1715.0;51.5;1769.0;53.1;46.6;45.0;19.9;0.0;0.0;     ;J0600M84;1;546.6;1144.6;;
93.9077917;-33.8449167;06 15 37.87;1.5;-33 50 41.70;1.7;677.5;20.4;812.7;24.5;87.9;62.3;158.8;0.0;0.0;     ;J0618M32;1;866.0;53.9;;
94.033;-39.7152778;06 16 07.92;1.5;-39 42 55.00;1.7;718.3;21.6;718.4;21.6;70.0;48.4;119.2;0.0;0.0;     ;J0620M40;1;948.4;513.0;;
94.1496667;-34.93825;06 16 35.92;1.5;-34 56 17.70;1.7;3704.0;111.2;3705.0;111.2;76.6;45.0;0.2;0.0;0.0;     ;J0618M36;1;799.0;619.1;;
94.38425;-36.5707778;06 17 32.22;1.5;-36 34 14.80;1.7;3030.0;91.0;3031.0;91.0;76.6;49.4;120.8;0.0;0.0;     ;J0618M36;1;735.4;305.2;;
94.41808329999999;-30.525166700000003;06 17 40.34;1.5;-30 31 30.60;1.7;691.6;20.9;705.3;21.3;84.9;56.4;15.8;0.0;0.0;     ;J0618M32;1;728.1;629.7;;
302.8637083;-56.733027799999995;20 11 27.29;1.5;-56 43 58.90;1.7;466.6;14.0;535.7;21.1;59.5;47.8;155.1;30.1;0.0;131.6;J2024M56;2;1267.8;375.5;;
94.5163333;-48.7684722;06 18 03.92;1.5;-48 46 06.50;1.7;601.1;18.1;943.2;34.7;73.9;59.8;53.1;55.5;0.0; 70.1;J0620M48;1;809.3;336.9;;
94.7331667;-31.97675;06 18 55.96;1.5;-31 58 36.30;1.7;527.7;16.0;546.1;16.5;84.9;60.8;139.2;0.0;0.0;     ;J0618M32;1;640.3;378.0;;
94.8798333;-68.2594444;06 19 31.16;1.5;-68 15 34.00;1.7;721.8;21.7;737.4;22.1;48.5;47.0;129.8;0.0;0.0;     ;J0600M68;2;114.2;553.6;;
94.9877917;-37.195583299999996;06 19 57.07;1.5;-37 11 44.10;1.7;1371.0;41.2;1999.0;60.1;76.6;69.9;122.3;0.0;0.0;     ;J0618M36;1;577.8;184.8;;
95.014625;-37.1916667;06 20 03.51;1.5;-37 11 30.00;1.7;1394.0;41.9;2057.0;61.9;79.0;73.2;143.1;0.0;0.0;     ;J0618M36;1;570.8;185.6;;
95.2458333;-46.89725;06 20 59.00;1.5;-46 53 50.10;1.7;570.5;17.2;731.0;22.0;63.2;55.7;72.5;0.0;0.0;     ;J0620M48;1;650.0;792.1;;
95.2547083;-45.0776944;06 21 01.13;1.5;-45 04 39.70;1.7;1965.0;59.0;2028.0;60.9;64.8;46.5;95.1;0.0;0.0;     ;J0620M44;1;646.1;244.9;;
95.3827083;-45.8756389;06 21 31.85;1.5;-45 52 32.30;1.7;545.3;16.4;547.2;16.5;64.8;48.4;119.7;0.0;0.0;     ;J0620M44;1;617.8;63.5;;
95.3922083;-52.6834167;06 21 34.13;1.5;-52 41 00.30;1.7;467.3;14.2;1451.8;49.2;131.7;61.9;126.0;122.2;31.1;123.6;J0624M52;1;825.6;379.4;;
95.42833329999999;-52.691277799999995;06 21 42.80;1.5;-52 41 28.60;1.7;1951.0;58.6;2783.0;102.9;68.5;54.6;55.7;49.2;0.0; 69.7;J0624M52;1;818.4;377.4;;
95.471;-59.5855;06 21 53.04;1.5;-59 35 07.80;1.7;1226.0;36.8;1298.0;39.0;52.0;48.7;66.9;0.0;0.0;     ;J0630M60;1;1041.1;724.0;;
95.505;-47.5971667;06 22 01.20;1.5;-47 35 49.80;1.7;564.8;17.0;1182.5;43.5;104.2;55.1;170.9;85.1;31.0;168.6;J0620M48;1;593.6;621.7;;
95.5214167;-46.848916700000004;06 22 05.14;1.5;-46 50 56.10;1.7;532.2;16.1;582.0;17.6;60.6;51.2;113.9;0.0;0.0;     ;J0620M48;1;588.3;803.6;;
95.7207917;-61.47752779999999;06 22 52.99;1.5;-61 28 39.10;1.7;563.0;16.9;593.6;17.8;52.0;48.1;38.0;0.0;0.0;     ;J0630M60;1;983.0;189.0;;
95.80666670000001;-39.507027799999996;06 23 13.60;1.5;-39 30 25.30;1.7;615.3;18.5;656.3;19.8;70.0;57.8;138.4;0.0;0.0;     ;J0620M40;1;501.3;557.1;;
95.829875;-40.476388899999996;06 23 19.17;1.5;-40 28 35.00;1.7;581.0;17.5;581.1;17.5;70.0;54.1;156.0;0.0;0.0;     ;J0620M40;1;498.4;353.2;;
95.882;-44.2172222;06 23 31.68;1.5;-44 13 02.00;1.7;772.1;23.2;883.8;26.6;64.8;52.8;66.0;0.0;0.0;     ;J0620M44;1;498.1;439.8;;
95.8879167;-50.1160833;06 23 33.10;1.5;-50 06 57.90;1.7;636.7;19.2;636.9;19.2;57.1;47.0;18.5;0.0;0.0;     ;J0624M52;1;728.5;1041.8;;
96.1865;-62.6798333;06 24 44.76;1.5;-62 40 47.40;1.7;837.2;25.1;837.4;25.2;50.1;45.4;107.5;0.0;0.0;     ;J0630M64;1;902.3;1020.5;;
96.384;-64.9885;06 25 32.16;1.5;-64 59 18.60;1.7;1014.0;30.4;1144.0;45.0;55.0;46.2;6.3;23.1;0.0; 13.2;J0630M64;1;859.4;342.0;;
96.4027917;-46.9165833;06 25 36.67;1.5;-46 54 59.70;1.7;811.7;24.4;868.6;26.1;60.6;48.6;77.1;0.0;0.0;     ;J0620M48;1;391.4;785.4;;
96.5895417;-53.685888899999995;06 26 21.49;1.5;-53 41 09.20;1.7;4518.0;135.6;6343.0;219.8;79.2;45.9;11.5;55.4;0.0; 16.0;J0624M52;1;590.7;120.9;;
96.5984167;-53.7016111;06 26 23.62;1.5;-53 42 05.80;1.7;1671.0;50.2;3097.0;105.2;84.4;56.7;104.3;71.0;0.0;100.9;J0624M52;1;589.1;116.9;;
96.6354583;-42.51280560000001;06 26 32.51;1.5;-42 30 46.10;1.7;609.2;18.3;652.1;19.6;64.8;54.3;132.1;0.0;0.0;     ;J0620M44;1;310.5;825.4;;
96.6778333;-54.52338889999999;06 26 42.68;1.5;-54 31 24.20;1.7;710.9;21.4;1336.0;50.6;82.3;56.5;154.9;63.5;31.0;148.2;J0624M56;1;576.3;985.1;;
96.70091670000001;-54.5345556;06 26 48.22;1.5;-54 32 04.40;1.7;1034.0;31.1;1149.0;45.0;59.5;45.9;164.9;27.0;0.0;146.8;J0624M56;1;571.9;982.0;;
96.7040833;-54.555;06 26 48.98;1.5;-54 33 18.00;1.7;1275.0;38.3;1936.0;65.7;81.4;45.8;13.0;61.2;0.0; 16.1;J0624M56;1;571.4;976.5;;
96.776875;-35.4863611;06 27 06.45;1.5;-35 29 10.90;1.7;1652.0;49.6;4592.0;149.8;125.7;76.4;98.2;117.1;0.0; 95.9;J0636M36;2;1297.3;509.8;;
96.779875;-35.488805600000006;06 27 07.17;1.5;-35 29 19.70;1.7;1675.0;50.3;1688.0;50.7;76.6;48.7;11.8;0.0;0.0;     ;J0636M36;2;1296.5;509.4;;
97.1767083;-72.94027779999999;06 28 42.41;1.5;-72 56 25.00;1.7;494.3;14.9;526.3;15.8;48.6;46.7;126.4;0.0;0.0;     ;J0645M72;2;1095.8;364.8;;
97.2065;-41.7273611;06 28 49.56;1.5;-41 43 38.50;1.7;614.1;18.5;614.2;18.5;70.0;45.0;178.5;0.0;0.0;     ;J0620M40;2;166.2;86.4;;
97.2388333;-62.812388899999995;06 28 57.32;1.5;-62 48 44.60;1.7;502.0;15.1;528.0;15.9;50.1;48.4;129.4;0.0;0.0;     ;J0630M64;1;744.1;983.2;;
97.2526667;-38.2954722;06 29 00.64;1.5;-38 17 43.70;1.7;592.9;17.9;621.6;18.7;70.9;46.7;85.6;0.0;0.0;     ;J0620M40;1;126.5;807.8;;
97.2985833;-41.995972200000004;06 29 11.66;1.5;-41 59 45.50;1.7;441.5;13.3;453.6;13.7;64.8;46.6;78.5;0.0;0.0;     ;J0620M44;4;146.1;940.1;;
97.39345829999999;-65.572;06 29 34.43;1.5;-65 34 19.20;1.7;470.5;14.2;470.6;14.2;50.1;45.2;171.6;0.0;0.0;     ;J0630M64;1;719.4;171.6;;
97.4305417;-66.1911389;06 29 43.33;1.5;-66 11 28.10;1.7;505.2;15.2;505.3;15.2;48.6;45.0;91.5;0.0;0.0;     ;J0636M68;1;912.3;1200.3;;
97.6514167;-39.7868056;06 30 36.34;1.5;-39 47 12.50;1.7;447.0;13.5;447.1;13.5;70.0;50.5;18.4;0.0;0.0;     ;J0640M40;2;1295.5;493.9;;
97.7989583;-41.90775;06 31 11.75;1.5;-41 54 27.90;1.7;684.8;20.6;684.9;20.6;70.0;55.7;151.8;0.0;0.0;     ;J0620M40;4;23.5;45.9;;
97.86025;-39.2534722;06 31 26.46;1.5;-39 15 12.50;1.7;524.7;15.8;808.6;29.6;85.1;62.3;42.3;64.8;0.0; 63.7;J0640M40;1;1247.1;606.9;;
97.9572083;-32.283;06 31 49.73;1.5;-32 16 58.80;1.7;965.7;29.1;1011.2;30.5;84.9;51.7;61.6;0.0;0.0;     ;J0636M32;1;993.5;324.2;;
98.0606667;-36.83394439999999;06 32 14.56;1.5;-36 50 02.20;1.7;835.8;25.1;835.9;25.2;76.6;45.0;0.6;0.0;0.0;     ;J0636M36;1;951.0;253.9;;
98.0890417;-31.994555600000005;06 32 21.37;1.5;-31 59 40.40;1.7;558.2;16.9;558.3;16.9;84.9;45.0;0.5;0.0;0.0;     ;J0636M32;1;957.8;374.4;;
98.11254170000001;-74.8607778;06 32 27.01;1.5;-74 51 38.80;1.7;883.6;26.6;883.8;26.6;46.4;45.6;132.3;0.0;0.0;     ;J0645M76;2;973.0;1038.8;;
98.2267917;-61.321027799999996;06 32 54.43;1.5;-61 19 15.70;1.7;568.1;17.1;575.1;17.3;52.4;45.3;169.8;0.0;0.0;     ;J0630M60;1;590.9;236.1;;
98.9377083;-75.2709167;06 35 45.05;1.5;-75 16 15.30;1.7;5376.0;161.3;5377.0;161.3;46.4;45.5;56.1;0.0;0.0;     ;J0645M76;1;897.4;911.9;;
99.005625;-41.4841389;06 36 01.35;1.5;-41 29 02.90;1.7;819.6;24.6;819.8;24.6;70.0;49.6;57.3;0.0;0.0;     ;J0640M40;1;948.8;140.9;;
99.081;-36.4911944;06 36 19.44;1.5;-36 29 28.30;1.7;573.0;17.3;666.5;20.1;76.6;62.5;132.5;0.0;0.0;     ;J0636M36;1;683.7;320.5;;
99.161875;-60.319888899999995;06 36 38.85;1.5;-60 19 11.60;1.7;472.8;14.2;500.2;15.0;52.0;49.6;54.1;0.0;0.0;     ;J0630M60;1;435.7;517.4;;
99.302875;-50.2442778;06 37 12.69;1.5;-50 14 39.40;1.7;867.6;26.1;897.6;27.0;57.1;46.9;102.9;0.0;0.0;     ;J0648M52;2;1269.3;1000.5;;
99.6886667;-43.0263056;06 38 45.28;1.5;-43 01 34.70;1.7;1294.0;38.9;1294.0;38.9;64.8;45.0;0.2;0.0;0.0;     ;J0640M44;1;779.5;711.3;;
99.8265;-78.2581111;06 39 18.36;1.5;-78 15 29.20;1.7;1780.0;53.4;1781.0;53.5;45.7;45.0;5.1;0.0;0.0;     ;J0700M80;2;1049.1;1240.2;;
99.9392083;-41.2258056;06 39 45.41;1.5;-41 13 32.90;1.7;481.0;14.5;481.1;14.5;70.0;45.0;0.0;0.0;0.0;     ;J0640M40;1;720.0;196.1;;
100.104625;-38.8565833;06 40 25.11;1.5;-38 51 23.70;1.7;461.0;13.9;477.5;14.4;70.0;54.3;47.8;0.0;0.0;     ;J0640M40;1;678.3;694.5;;
100.3225;-35.9095833;06 41 17.40;1.5;-35 54 34.50;1.7;1225.0;36.8;1277.0;38.4;76.6;56.8;133.3;0.0;0.0;     ;J0636M36;1;354.5;431.0;;
100.3531667;-51.4521111;06 41 24.76;1.5;-51 27 07.60;1.7;1025.0;30.8;1205.0;36.2;58.7;52.1;67.5;0.0;0.0;     ;J0648M52;1;1040.8;694.3;;
100.495625;-74.9459167;06 41 58.95;1.5;-74 56 45.30;1.7;490.7;14.8;490.8;14.8;46.4;45.0;0.7;0.0;0.0;     ;J0645M76;1;769.1;1018.3;;
100.5625417;-55.3976389;06 42 15.01;1.5;-55 23 51.50;1.7;1133.0;34.0;1213.0;36.4;54.3;49.4;144.3;0.0;0.0;     ;J0648M56;1;972.1;746.1;;
100.8204583;-45.9223611;06 43 16.91;1.5;-45 55 20.50;1.7;1381.0;41.5;1461.0;43.9;60.6;54.3;135.3;0.0;0.0;     ;J0640M48;2;518.2;1028.5;;
100.90225;-54.44747220000001;06 43 36.54;1.5;-54 26 50.90;1.7;461.2;13.9;482.4;14.5;54.3;49.1;36.0;0.0;0.0;     ;J0648M56;1;913.9;1004.8;;
101.0540833;-31.9350278;06 44 12.98;1.5;-31 56 06.10;1.7;535.4;16.3;620.9;18.9;84.9;70.6;32.8;0.0;0.0;     ;J0654M32;2;1384.1;381.2;;
101.070625;-53.8069444;06 44 16.95;1.5;-53 48 25.00;1.7;523.9;15.8;545.3;16.4;57.1;46.9;88.7;0.0;0.0;     ;J0648M52;1;884.6;89.2;;
101.1001667;-43.7363056;06 44 24.04;1.5;-43 44 10.70;1.7;815.5;24.5;1355.8;52.6;76.8;67.3;33.0;55.9;32.9; 71.1;J0640M44;1;444.9;548.7;;
101.1052083;-34.9954167;06 44 25.25;1.5;-34 59 43.50;1.7;598.2;18.1;598.3;18.1;76.6;51.0;15.2;0.0;0.0;     ;J0654M36;2;1346.9;603.6;;
101.1129583;-43.720361100000005;06 44 27.11;1.5;-43 43 13.30;1.7;503.5;15.2;604.0;18.3;64.8;55.5;108.0;0.0;0.0;     ;J0640M44;1;441.8;552.3;;
101.213375;-65.8464167;06 44 51.21;1.5;-65 50 47.10;1.7;717.6;21.6;741.3;22.3;51.5;45.3;8.8;0.0;0.0;     ;J0630M64;2;208.1;78.0;;
101.3733333;-41.78075;06 45 29.60;1.5;-41 46 50.70;1.7;440.5;13.3;440.6;13.3;70.0;58.6;32.5;0.0;0.0;     ;J0640M40;1;369.9;77.8;;
101.6193333;-54.85461110000001;06 46 28.64;1.5;-54 51 16.60;1.7;511.9;15.4;527.4;15.9;54.3;50.5;44.2;0.0;0.0;     ;J0648M56;1;776.7;895.6;;
101.6314167;-43.2394722;06 46 31.54;1.5;-43 14 22.10;1.7;607.3;18.3;644.9;19.4;64.8;53.1;51.6;0.0;0.0;     ;J0640M44;1;316.1;660.2;;
101.64079170000001;-44.3361944;06 46 33.79;1.5;-44 20 10.30;1.7;489.7;14.7;506.4;15.2;64.8;52.5;129.0;0.0;0.0;     ;J0640M44;1;321.0;410.9;;
101.700375;-64.39519440000001;06 46 48.09;1.5;-64 23 42.70;1.7;820.6;24.7;845.5;25.4;51.2;45.4;162.2;0.0;0.0;     ;J0630M64;2;111.5;500.2;;
101.7488333;-40.4478056;06 46 59.72;1.5;-40 26 52.10;1.7;519.8;15.7;531.8;16.0;70.0;48.5;64.8;0.0;0.0;     ;J0640M40;1;269.5;357.1;;
102.0072083;-38.5066389;06 48 01.73;1.5;-38 30 23.90;1.7;887.5;26.7;887.7;26.7;70.0;45.0;178.7;0.0;0.0;     ;J0640M40;1;191.1;764.4;;
102.0451667;-39.940138899999994;06 48 10.84;1.5;-39 56 24.50;1.7;1569.0;47.1;1668.0;50.1;73.6;45.8;3.2;0.0;0.0;     ;J0640M40;1;191.9;462.8;;
102.0495833;-39.9657778;06 48 11.90;1.5;-39 57 56.80;1.7;1296.0;38.9;1445.0;43.4;70.0;55.6;152.4;0.0;0.0;     ;J0640M40;1;191.0;457.4;;
102.0582917;-30.7396667;06 48 13.99;1.5;-30 44 22.80;1.7;926.0;27.9;985.3;29.7;85.7;47.7;82.8;0.0;0.0;     ;J0654M32;1;1110.5;591.1;;
102.0715;-89.12475;06 48 17.16;1.5;-89 07 29.10;1.7;476.2;14.3;586.5;22.6;52.5;47.6;145.9;26.9;0.0;145.8;J0300M88;4;464.6;205.6;;
102.1569167;-71.3078333;06 48 37.66;1.5;-71 18 28.20;1.7;490.9;14.8;516.6;15.6;47.5;47.1;72.2;0.0;0.0;     ;J0645M72;1;609.9;884.8;;
102.18891670000001;-73.0838889;06 48 45.34;1.5;-73 05 02.00;1.7;459.2;13.8;471.1;14.2;48.5;45.0;176.3;0.0;0.0;     ;J0645M72;1;615.6;332.0;;
102.201375;-47.57425;06 48 48.33;1.5;-47 34 27.30;1.7;3190.0;95.7;3190.0;95.7;60.6;45.0;178.4;0.0;0.0;     ;J0640M48;2;219.1;622.4;;
102.2629583;-42.2717778;06 49 03.11;1.5;-42 16 18.40;1.7;796.4;23.9;797.7;24.0;64.8;48.5;122.4;0.0;0.0;     ;J0700M44;2;1367.6;875.2;;
102.3005;-51.9012778;06 49 12.12;1.5;-51 54 04.60;1.7;797.4;24.0;856.3;25.7;57.1;53.1;46.2;0.0;0.0;     ;J0648M52;1;644.3;581.4;;
102.308;-41.14838889999999;06 49 13.92;1.5;-41 08 54.20;1.7;857.2;25.8;857.4;25.8;70.0;45.0;178.5;0.0;0.0;     ;J0640M40;2;136.4;207.7;;
102.4710833;-40.6423611;06 49 53.06;1.5;-40 38 32.50;1.7;549.8;16.6;554.2;16.7;70.0;48.8;62.8;0.0;0.0;     ;J0700M40;2;1332.8;313.1;;
102.5930417;-55.84047220000001;06 50 22.33;1.5;-55 50 25.70;1.7;501.6;15.1;961.3;36.5;87.9;53.3;178.4;69.2;28.5;178.0;J0648M56;1;596.0;627.9;;
102.6319167;-67.8074167;06 50 31.66;1.5;-67 48 26.70;1.7;538.1;16.2;563.4;16.9;48.7;47.1;129.8;0.0;0.0;     ;J0636M68;2;256.3;700.2;;
102.68166670000001;-79.8506667;06 50 43.60;1.5;-79 51 02.40;1.7;1047.0;31.4;1054.0;31.6;45.7;45.4;70.3;0.0;0.0;     ;J0700M80;1;838.7;739.5;;
102.7991667;-55.067111100000005;06 51 11.80;1.5;-55 04 01.60;1.7;435.4;13.1;467.9;14.1;54.3;48.9;107.5;0.0;0.0;     ;J0648M56;1;555.2;837.4;;
102.8191667;-35.0211389;06 51 16.60;1.5;-35 01 16.10;1.7;474.9;14.4;475.0;14.4;76.6;59.4;36.5;0.0;0.0;     ;J0654M36;1;887.5;602.9;;
102.932;-83.2584167;06 51 43.68;1.5;-83 15 30.30;1.7;494.6;14.9;494.7;14.9;45.3;45.0;77.2;0.0;0.0;     ;J0600M84;2;212.4;887.1;;
102.96025;-34.4742222;06 51 50.46;1.5;-34 28 27.20;1.7;785.7;23.7;960.9;35.7;88.0;48.1;177.1;43.8;0.0;170.4;J0654M36;1;850.6;708.2;;
102.97625;-60.36897220000001;06 51 54.30;1.5;-60 22 08.30;1.7;1034.0;31.1;1932.0;63.0;90.5;48.8;139.7;76.1;0.0;136.4;J0700M60;1;1032.4;502.1;;
103.1722083;-56.7146944;06 52 41.33;1.5;-56 42 52.90;1.7;1929.0;57.9;2043.0;61.3;54.4;48.4;29.8;0.0;0.0;     ;J0648M56;1;494.5;389.6;;
103.1928333;-56.994916700000005;06 52 46.28;1.5;-56 59 41.70;1.7;852.4;25.6;974.1;29.3;54.9;51.7;47.1;0.0;0.0;     ;J0648M56;1;492.4;313.5;;
103.229125;-32.5060556;06 52 54.99;1.5;-32 30 21.80;1.7;527.3;16.0;611.8;18.5;84.9;66.6;153.9;0.0;0.0;     ;J0654M32;1;779.8;286.2;;
103.3353333;-50.29855560000001;06 53 20.48;1.5;-50 17 54.80;1.7;586.2;17.6;1027.3;35.2;83.1;55.2;58.3;67.8;0.0; 65.3;J0648M52;1;425.9;992.7;;
103.3939583;-33.6836111;06 53 34.55;1.5;-33 41 01.00;1.7;765.6;23.1;880.9;26.6;84.9;66.1;137.2;0.0;0.0;     ;J0654M32;1;733.9;82.0;;
103.7942917;-57.19227779999999;06 55 10.63;1.5;-57 11 32.20;1.7;463.3;14.0;616.9;23.4;63.6;51.9;51.8;42.2;0.0; 66.7;J0648M56;1;386.9;258.1;;
103.833375;-44.6604167;06 55 20.01;1.5;-44 39 37.50;1.7;582.1;17.5;623.6;18.8;64.8;56.9;38.8;0.0;0.0;     ;J0700M44;1;976.6;338.5;;
104.0111667;-35.5442222;06 56 02.68;1.5;-35 32 39.20;1.7;534.0;16.1;548.9;16.5;76.6;51.6;123.0;0.0;0.0;     ;J0654M36;1;568.9;502.5;;
104.188375;-73.2409722;06 56 45.21;1.5;-73 14 27.50;1.7;501.8;15.1;523.7;15.7;47.3;47.1;116.6;0.0;0.0;     ;J0645M72;1;427.8;277.3;;
104.2609583;-61.657555599999995;06 57 02.63;1.5;-61 39 27.20;1.7;641.2;19.3;641.3;19.3;52.0;47.6;33.2;0.0;0.0;     ;J0700M60;1;819.8;140.7;;
104.3210833;-32.0593333;06 57 17.06;1.5;-32 03 33.60;1.7;2178.0;65.4;2214.0;66.5;84.9;46.6;76.5;0.0;0.0;     ;J0654M32;1;477.3;363.3;;
104.553375;-65.74786110000001;06 58 12.81;1.5;-65 44 52.30;1.7;2716.0;81.5;3498.0;155.7;55.0;53.0;122.6;30.9;18.7; 99.4;J0700M64;1;765.0;119.8;;
104.8105417;-78.48052779999999;06 59 14.53;1.5;-78 28 49.90;1.7;795.0;23.9;863.1;34.7;49.4;45.2;146.0;19.3;0.0;141.5;J0700M80;1;717.4;1183.6;;
104.82495829999999;-70.6711944;06 59 17.99;1.5;-70 40 16.30;1.7;454.7;13.7;493.4;14.9;49.6;46.6;174.1;0.0;0.0;     ;J0645M72;1;318.0;1072.6;;
104.9943333;-43.5770556;06 59 58.64;1.5;-43 34 37.40;1.7;603.4;18.2;694.7;20.9;64.8;58.1;139.1;0.0;0.0;     ;J0700M44;1;706.3;586.2;;
104.9955;-38.0735;06 59 58.92;1.5;-38 04 24.60;1.7;558.3;16.8;588.4;17.7;70.0;47.5;84.8;0.0;0.0;     ;J0700M40;2;706.2;859.2;;
105.159375;-45.9301667;07 00 38.25;1.5;-45 55 48.60;1.7;481.4;14.5;527.1;15.9;64.8;51.0;68.7;0.0;0.0;     ;J0700M44;2;668.7;51.2;;
105.20554170000001;-75.8613056;07 00 49.33;1.5;-75 51 40.70;1.7;673.7;20.3;699.2;21.0;47.3;45.8;128.3;0.0;0.0;     ;J0645M76;2;389.0;717.8;;
105.39325;-46.5767778;07 01 34.38;1.5;-46 34 36.40;1.7;457.2;13.8;477.4;14.4;60.6;52.5;146.0;0.0;0.0;     ;J0700M48;1;616.5;869.9;;
105.5382083;-47.442666700000004;07 02 09.17;1.5;-47 26 33.60;1.7;1659.0;49.8;2138.0;64.2;64.1;56.7;129.3;0.0;0.0;     ;J0700M48;1;585.9;659.2;;
105.57004170000002;-58.9863611;07 02 16.81;1.5;-58 59 10.90;1.7;781.5;23.5;805.9;24.2;52.0;48.8;41.8;0.0;0.0;     ;J0700M60;1;608.9;897.9;;
105.58279170000002;-49.6904444;07 02 19.87;1.5;-49 41 25.60;1.7;646.5;19.4;796.2;23.9;60.9;55.3;98.3;0.0;0.0;     ;J0700M48;1;581.6;112.6;;
105.85583329999999;-45.562972200000004;07 03 25.40;1.5;-45 33 46.70;1.7;1068.0;32.1;1143.0;34.3;64.8;50.2;63.7;0.0;0.0;     ;J0700M44;1;508.9;134.0;;
